2025-07-23 14:16:50.041943 [INFO] class_ch341.py -                 init(71): 运行在开发环境中。尝试从脚本目录相对路径加载库: /home/tars/Tashan/lib/ch341/CH341PAR_LINUX/lib/x64/dynamic/libch347.so
2025-07-23 14:16:54.770408 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:54.770431 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:54.770450 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:54.770470 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:54.770494 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:54.770512 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:54.770531 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:54.770550 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:54.835619 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:54.835691 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343726, 3211512, 3451000, 3317798, 3172534, 3146372, 3241644, 3257086, 3151960, 3226686, 3500422, 3364160, 3241266, 3446360, 3929938, 8256468]
2025-07-23 14:16:54.835738 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:54.835762 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:54.835781 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:54.835801 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:54.835819 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:54.835837 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:54.835855 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:54.835872 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:54.900916 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:54.901040 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342476, 3209996, 3449938, 3316774, 3169310, 3143414, 3240506, 3256972, 3154500, 3226534, 3500422, 3364160, 3241304, 3446852, 3931076, 8258100]
2025-07-23 14:16:54.901114 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:54.901139 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:54.901165 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:54.901185 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:54.901204 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:54.901222 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:54.901241 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:54.901259 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:54.966713 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:54.966835 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343044, 3211664, 3451000, 3316774, 3169196, 3144248, 3240544, 3256972, 3156094, 3226192, 3500082, 3364956, 3241266, 3444766, 3927094, 8257000]
2025-07-23 14:16:54.966878 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:54.966909 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:54.966939 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:54.966970 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:54.966999 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:54.967027 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:54.967057 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:54.967087 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.032257 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.032360 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343044, 3211664, 3451000, 3317304, 3172040, 3142996, 3242478, 3256820, 3154804, 3225206, 3499778, 3364956, 3241266, 3444766, 3928270, 8253056]
2025-07-23 14:16:55.032417 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.032448 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.032478 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.032511 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.032540 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.032638 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.032662 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.032692 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.078581 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.078688 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342476, 3211854, 3449786, 3316014, 3169462, 3142694, 3241342, 3255644, 3154538, 3224486, 3499360, 3366208, 3239482, 3442604, 3928270, 8253056]
2025-07-23 14:16:55.078744 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.078771 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.078802 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.078837 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.078867 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.078896 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.078925 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.078954 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.144347 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.144470 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342210, 3209996, 3449710, 3316280, 3170562, 3144096, 3241266, 3258374, 3155980, 3226040, 3500158, 3365676, 3241492, 3446586, 3928422, 8256128]
2025-07-23 14:16:55.144519 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.144553 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.144595 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.144626 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.144657 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.144686 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.144716 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.144745 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.209966 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.210100 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342210, 3210148, 3449522, 3315636, 3170562, 3144590, 3242440, 3258412, 3155980, 3226040, 3500384, 3365904, 3241492, 3446966, 3927398, 8254838]
2025-07-23 14:16:55.210145 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.210176 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.210206 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.210237 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.210268 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.210297 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.210327 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.210356 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.276354 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.276485 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342590, 3212574, 3451076, 3317494, 3172762, 3143566, 3241720, 3255910, 3154842, 3225092, 3499398, 3365904, 3241530, 3445222, 3927398, 8253624]
2025-07-23 14:16:55.276527 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.276558 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.276588 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.276618 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.276648 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.276699 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.276731 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.276761 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.320455 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.320518 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342324, 3210488, 3449598, 3315408, 3166958, 3143072, 3240544, 3252382, 3153894, 3224750, 3496326, 3365448, 3241152, 3445222, 3927284, 8253624]
2025-07-23 14:16:55.320579 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.320624 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.320665 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.320686 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.320704 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.320723 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.320749 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.320767 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.366593 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.366713 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342324, 3210488, 3449180, 3316470, 3171168, 3143566, 3241454, 3255910, 3153894, 3225092, 3499398, 3366018, 3241492, 3446246, 3930810, 8255900]
2025-07-23 14:16:55.366762 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.366785 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.366805 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.366824 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.366843 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.366861 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.366879 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.366898 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.433111 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.433238 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344182, 3212574, 3449672, 3315522, 3169082, 3144476, 3241720, 3256136, 3155524, 3225320, 3500120, 3365904, 3241872, 3446398, 3929294, 8257380]
2025-07-23 14:16:55.433277 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.433308 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.433339 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.433370 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.433418 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.433448 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.433479 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.433509 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.478486 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.478555 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342968, 3210830, 3448270, 3315674, 3168818, 3144476, 3241720, 3256136, 3155524, 3225320, 3500120, 3364388, 3242100, 3447194, 3929294, 8257380]
2025-07-23 14:16:55.478593 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.478624 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.478666 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.478698 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.478772 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.478802 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.478834 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.478862 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.544018 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.544146 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344182, 3212158, 3450848, 3317380, 3169766, 3144324, 3241114, 3255150, 3156662, 3223992, 3498868, 3365790, 3241114, 3445752, 3930810, 8258214]
2025-07-23 14:16:55.544205 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.544242 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.544273 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.544311 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.544342 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.544370 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.544400 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.544430 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.609600 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.609721 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343916, 3210564, 3449598, 3315408, 3169690, 3142846, 3242858, 3256972, 3156662, 3226154, 3500460, 3365752, 3242024, 3445714, 3930810, 8253928]
2025-07-23 14:16:55.609777 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.609809 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.609840 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.609872 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.609903 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.609932 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.609963 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.610004 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.675849 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.675936 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343916, 3212688, 3450242, 3316014, 3170942, 3144780, 3241834, 3256402, 3155524, 3226040, 3500232, 3365752, 3242024, 3445714, 3930886, 8253928]
2025-07-23 14:16:55.675987 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:55.676027 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:55.676057 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:55.676089 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:55.676153 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:55.676183 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:55.676224 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:55.676275 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:55.720838 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:55.720944 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3342286, 3210298, 3449408, 3316660, 3170942, 3144400, 3241644, 3256136, 3154310, 3221944, 3498982, 3365412, 3240392, 3441202, 3926714, 8253170]
